"Name","Network type","Devices","Offline devices","% offline","Clients","Usage","Tags","Repeater APs","Created Date","Template","Firmware status","Firmware security","Last PCI scan"
"B-LJ-CP-0005660-SP-EE","Combined","2","0","0.0%","10","1.23 GB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0007947-RS-EE","Combined","2","0","0.0%","4","2.24 GB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013232-SP-EE","Combined","2","0","0.0%","5","1.91 GB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011576-SP-EE","Combined","2","0","0.0%","6","2.24 GB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0017990-RS-EE","Combined","2","0","0.0%","4","1.59 GB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0017986-RS-EE","Combined","2","0","0.0%","4","1.15 GB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0008139-SP-EE","Combined","2","0","0.0%","5","852.0 MB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0008138-SP-EE","Combined","2","0","0.0%","4","803.6 MB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0005471-RS-EE","Combined","2","0","0.0%","4","1.15 GB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0014013-SP-EE","Combined","2","0","0.0%","6","2.19 GB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013371-SP-EE ","Combined","2","0","0.0%","4","1.32 GB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0014016-SP-EE","Combined","2","0","0.0%","11","1.80 GB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0011552-SP-EE","Combined","2","0","0.0%","7","1.31 GB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019041-SP-FE","Combined","2","0","0.0%","8","2.95 GB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0013747-SP-EE","Combined","2","0","0.0%","5","816.5 MB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007847-SP-EE","Combined","2","0","0.0%","7","764.7 MB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012809-SP-EE","Combined","2","1","50.0%","2","2.48 GB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019405-BA-FE","Combined","2","0","0.0%","4","1.43 GB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012896-SP-EE","Combined","2","0","0.0%","14","5.18 GB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0004832-RS-EE","Combined","2","0","0.0%","2","516.5 MB"," 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0003546-AL-EE","Combined","2","0","0.0%","9","4.11 GB"," 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0012647-RN-EE","Combined","2","2","100.0%","3","1.77 GB"," 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0014210-MA-EE","Combined","2","0","0.0%","3","1.28 GB"," 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0017774-SP-EE","Combined","2","0","0.0%","14","4.44 GB"," 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910086-SP-EE","Combined","2","0","0.0%","11","1.35 GB"," 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0014329-RN-EE","Combined","2","0","0.0%","2","2.06 GB"," 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0008789-AM-FF","Combined","2","0","0.0%","2","895.6 MB"," 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007284-SP-EE","Combined","2","0","0.0%","7","1.43 GB"," 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008270-PR-EE","Combined","2","0","0.0%","5","762.2 MB"," 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018876-PR-EE","Combined","2","1","50.0%","1","388.5 MB"," 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0014781-SP-EE","Combined","2","0","0.0%","8","970.4 MB"," 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019894-SP-EE","Combined","1","0","0.0%","2","834.4 MB"," 2BLM ","0","","","Up to date","Secure","None"
"B-LJ-AS-0012838-AL-EE","Combined","1","0","0.0%","1","561.9 MB"," 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019514-SP-EE","Combined","1","0","0.0%","4","1.68 GB"," 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0012821-AL-EE","Combined","1","0","0.0%","1","760.6 MB"," 2BLM ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910034-PR-EE","Combined","1","1","100.0%","0","None"," 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017558-CE-FE","Combined","1","0","0.0%","2","531.6 MB"," 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0004336-GO-EE","Combined","1","0","0.0%","2","981.5 MB"," 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0007683-BA-FF","Combined","1","0","0.0%","1","364.5 MB"," 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006396-SP-EE","Combined","1","0","0.0%","2","678.3 MB"," 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0010906-RJ-EE","Combined","1","0","0.0%","1","977.5 MB"," 2BLM ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019747-CE-EE","Combined","1","0","0.0%","3","618.8 MB"," 2BLF VSAT ","0","","","Up to date","Secure","None"
"B-LJ-CO-0019474-CE-EE","Combined","1","0","0.0%","2","584.5 MB"," 2BLF VSAT ","0","","","Up to date","Secure","None"
"B-LJ-CO-0013088-MG-EE","Combined","1","0","0.0%","1","675.6 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019761-RJ-EE","Combined","1","0","0.0%","3","699.6 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019917-PE-EE","Combined","1","0","0.0%","4","870.7 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0014171-CE-EE","Combined","1","1","100.0%","0","None"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019920-PE-EE","Combined","1","0","0.0%","3","719.3 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0014167-CE-EE","Combined","1","0","0.0%","3","883.7 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0014505-CE-EE","Combined","1","0","0.0%","2","456.9 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013214-RN-EE","Combined","1","0","0.0%","1","2.29 GB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0014176-CE-EE","Combined","1","0","0.0%","3","1.12 GB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011884-AM-EE","Combined","1","0","0.0%","1","286.2 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0016489-RJ-EE","Combined","1","0","0.0%","1","784.2 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012643-RN-EE","Combined","1","0","0.0%","2","875.9 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0013114-MG-EE","Combined","1","0","0.0%","3","2.01 GB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0016503-RJ-EE","Combined","1","0","0.0%","1","1.04 GB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011273-PE-EE","Combined","1","0","0.0%","2","2.59 GB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018147-RJ-EE","Combined","1","0","0.0%","1","253.8 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018824-BA-EE","Combined","1","0","0.0%","1","240.7 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0006490-RJ-EE","Combined","1","0","0.0%","3","2.08 GB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019267-DF-EE","Combined","1","0","0.0%","1","434.5 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008714-BA-EE","Combined","1","0","0.0%","2","424.4 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019922-PE-EE","Combined","1","0","0.0%","3","1.20 GB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019472-CE-EE","Combined","1","0","0.0%","3","1.06 GB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012002-PI-EE","Combined","1","0","0.0%","1","874.4 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019603-RN-EE","Combined","1","0","0.0%","3","988.2 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018822-BA-EE","Combined","1","0","0.0%","1","429.2 MB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012993-BA-EE","Combined","1","0","0.0%","3","1.38 GB"," 2BLF VSAT ","0","","","Upgrade available","Secure","None"
